contract_number,county,num_counties,multi_county,work_type,project_description,project_length,project_length_unit,has_grading,has_drainage,has_bridge,has_retaining_wall,has_signals,has_guardrail,has_milling,has_widening,is_interstate,is_us_route,is_state_route
CNP185,MAURY,1,False,Resurfacing,THE RESURFACING ON U.S. 412 (S.R. 99) FROM THE RAMP TO U.S. 31 (S.R. 6) (L.M. 16.93) TO EAST OF HALIFAX DRIVE (L.M. 24.00).,7.07,MILES,False,False,False,False,False,False,False,False,False,True,True
CNN380,HARDIN,1,False,Resurfacing,"THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING RESURFACING ON S.R. 142 FROM S.R. 57 TO THE MISSISSIPPI STATE LINE, AND ON S.R. 203 FROM S.R. 226 TO NICHOLS BRANCH.",17.63,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX269,HARDIN,1,False,Resurfacing,THE RESURFACING ON U.S. 64 (S.R. 15) FROM NEAR THE TENNESSEE RIVER BRIDGE (L.M. 6.73) TO S.R. 128 (L.M. 7.46) AND ON S.R. 69 FROM NEAR FREEWILL LANE (L.M. 20.61) TO U.S. 64 (S.R. 15) (L.M. 22.62).,2.74,MILES,False,False,True,False,False,False,False,False,False,True,True
CNX080,DAVIDSON,1,False,Resurfacing,"THE RESURFACING ON S.R. 155 FROM U.S. 41 (S.R. 1, MURFREESBORO ROAD) (L.M. 4.30) TO NEAR NERR RAILROAD UNDERPASS (L.M. 9.00), INCLUDING BRIDGE EXPANSION JOINT REPAIR.",4.7,MILES,False,False,True,False,False,False,False,False,False,True,True
CNP103,MAURY,1,False,Resurfacing,"THE RESURFACING ON S.R. 166 FROM S.R. 243 TO SOUTH OF S.R. 6, AND ON S.R. 243 FROM S.R. 6 TO WEST OF REDWOOD CIRCLE.",6.87,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX049,SULLIVAN,1,False,Resurfacing,THE RESURFACING ON U.S. 11W (S.R. 1) FROM NEAR DECK VALLEY ROAD (L.M. 18.32) TO THE VIRGINIA STATE LINE (L.M. 23.99).,5.67,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP223,PUTNAM,1,False,Resurfacing,THE RESURFACING ON S.R. 62 FROM OLD WALTON ROAD (L.M. 1.30) TO EAST OF COPPERHEAD DRIVE (L.M. 5.28).,3.98,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX053,UNICOI,1,False,Resurfacing,"THE REPAIR OF THE BRIDGES ON I-26 (U.S. 23) OVER GORGE AT LMS 24.53, 24.71 (L & R), AND 25.01, AND RESURFACING FROM NEAR UPPER HIGGINS CREEK ROAD (L.M. 22.09) TO THE NORTH CAROLINA STATE LINE (L.M. 26.73).",4.64,MILES,False,False,True,False,False,False,False,False,True,True,False
CNP184,BEDFORD,1,False,Resurfacing,THE RESURFACING ON S.R. 269 FROM WEST OF DEMENT ROAD (L.M. 15.60) TO THE COFFEE COUNTY LINE (L.M. 20.50).,4.9,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP254,ROBERTSON,1,False,Resurfacing,THE RESURFACING ON S.R. 25 FROM U.S. 431 (S.R. 65) (L.M. 4.00) TO S.R. 49 (L.M. 6.96).,2.96,MILES,False,False,False,False,False,False,False,False,False,True,True
CNP222,PICKETT,1,False,Resurfacing,THE RESURFACING ON S.R. 325 FROM VANN'S BRANCH ROAD/STAR POINT ROAD (L.M. 0.00) TO S.R. 111 (L.M. 4.17).,4.17,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP237,PERRY,1,False,Resurfacing,THE RESURFACING ON S.R. 438 FROM U.S. 412 (S.R. 20) (L.M. 0.00) TO EAST OF THE BRIDGE OVER SPRING CREEK (L.M. 6.00).,6.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNX115,BUREN,1,False,Resurfacing,THE RESURFACING ON SCENIC LOOP ROAD IN FALL CREEK FALLS STATE PARK FROM LAKESIDE DRIVE (L.M. 0.00) TO NEAR THE OVERLOOK PARKING AREA (L.M. 1.57).,1.57,MILES,False,False,False,False,False,False,False,False,False,False,False
CNX326,OBION,1,False,Resurfacing,THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING PAVING ON S.R. 431 FROM U.S. 45W (S.R. 5) (L.M. 6.55) TO NEAR THE BRIDGE OVER HOOSIER CREEK (L.M. 7.00).,0.45,MILES,False,False,True,False,False,False,False,False,False,False,True
CNP161,WARREN,1,False,Resurfacing,THE RESURFACING ON U.S. 70S (S.R. 1) FROM S.R. 55 (L.M. 10.69) TO WEST OF THE BRIDGE OVER THE COLLINS RIVER (L.M. 14.90) IN MCMINNVILLE.,4.02,MILES,False,False,True,False,False,False,False,False,False,False,True
CNP241,WASHINGTON,1,False,Resurfacing,"THE RESURFACING ON S.R. 75 FROM U.S. 11E (U.S. 321, S.R. 34) (L.M. 0.00) TO SOUTH OF BOONESBORO ROAD (L.M. 13.05).",13.05,MILES,False,False,False,False,False,False,False,False,False,True,True
CNP221,JACKSON,1,False,Resurfacing,THE RESURFACING ON S.R. 85 FROM GAW BRANCH ROAD (L.M. 20.13) TO THE OVERTON COUNTY LINE (L.M. 24.92).,4.79,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP255,WILLIAMSON,1,False,Resurfacing,"THE RESURFACING ON S.R. 46 FROM SOUTH OF MOORE ROAD TO GREEN CHAPEL ROAD, AND ON S.R. 100 FROM EAST OF DEER RIDGE ROAD TO EAST OF PLANTERS ROAD.",5.54,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP914,SUMNER,1,False,Resurfacing,THE MISCELLANEOUS SAFETY IMPROVEMENTS INCLUDING RESURFACING AT THE INTERSECTION OF SAUNDERSVILLE ROAD AND THE S.R. 386 WESTBOUND RAMPS (L.M. 0.20 TO L.M. 0.33).,0.13,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX123,WARREN,1,False,Resurfacing,THE RESURFACING ON U.S. 70S (S.R. 1) FROM EAST OF GRIFFITH LANE (L.M. 14.77) TO WEST OF MUD CREEK ROAD (L.M. 18.50) AND ON S.R. 288 FROM U.S. 70S (S.R. 1) (L.M. 0.00) TO NEAR COLLINS RIVER DRIVE (L.M. 4.77).,8.5,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX100,WASHINGTON,1,False,Resurfacing,THE RESURFACING ON S.R. 81 FROM NEAR THE NOLICHUCKY RIVER (L.M. 1.97) TO NEAR RIDGECREST ROAD (L.M. 10.97).,9.0,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP240,HAWKINS,1,False,Resurfacing,THE RESURFACING ON U.S. 11W (S.R. 1) FROM WEST OF S.R. 70 (L.M. 18.00) TO THE RAMP TO S.R. 346 (L.M. 23.50).,5.5,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP233,ROBERTSON,1,False,Resurfacing,THE RESURFACING ON U.S. 41 (S.R. 11) FROM SOUTH OF BILL BAGGETT ROAD (L.M. 19.76) TO NORTH OF THE RED RIVER BRIDGE (L.M. 25.00).,5.24,MILES,False,False,True,False,False,False,False,False,False,True,True
CNX125,WHITE,1,False,Resurfacing,THE RESURFACING ON S.R. 111 FROM FRED HILL ROAD (L.M. 7.32) TO SOUTH OF OVERPASS ROAD (L.M. 13.52).,6.2,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX079,WILLIAMSON,1,False,Resurfacing,"THE RESURFACING ON U.S. 31A (S.R. 11) FROM THE RUTHERFORD COUNTY LINE (L.M. 0.00) TO S.R. 96 (MURFREESBORO ROAD) (L.M. 7.41), INCLUDING BRIDGE EXPANSION JOINT REPAIR AND THIN EPOXY OVERLAY.",7.41,MILES,False,False,True,False,False,False,False,False,False,False,True
CNX381,ANDERSON,1,False,Resurfacing,"THE RESURFACING ON I-75 FROM THE KNOX COUNTY LINE (L.M. 0.00) TO NORTH OF S.R. 61 (L.M. 5.23), INCLUDING BRIDGE DECK REPAIR.",5.23,MILES,False,False,True,False,False,False,False,False,True,False,True
CNX379,BENTON,1,False,Resurfacing,THE RESURFACING ON I-40 FROM S.R. 69 (L.M. 0.00) TO THE HUMPHREYS COUNTY LINE (L.M. 8.78).,8.78,MILES,False,False,False,False,False,False,False,False,True,False,True
CNP220,CUMBERLAND,1,False,Resurfacing,THE RESURFACING ON S.R. 298 FROM U.S. 127 (S.R. 28) (L.M. 0.00) TO SOUTH OF I-40 IN CROSSVILLE (L.M. 2.14).,2.04,MILES,False,False,False,False,False,False,False,False,True,True,True
CNP219,COFFEE,1,False,Resurfacing,"THE RESURFACING ON S.R. 269 FROM THE BEDFORD COUNTY LINE (L.M. 0.00) TO U.S. 41A (S.R. 16) (L.M. 3.06), INCLUDING BRIDGE DECK REPAIR.",3.06,MILES,False,False,True,False,False,False,False,False,False,False,True
CNX027,LAUDERDALE,1,False,Resurfacing,THE RESURFACING ON S.R. 87 FROM THE MISSISSIPPI RIVER (L.M. 0.00) TO NEAR GREEN CHAPEL ROAD L.M. 9.00).,9.0,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX011,WILLIAMSON,1,False,Resurfacing,THE RESURFACING ON U.S. 31 (S.R. 6) FROM CONCORD ROAD (L.M. 18.53) TO NEAR TOWN CENTER WAY (L.M. 21.36).,2.83,MILES,False,False,False,False,False,False,False,False,False,True,True
CNP226,BLOUNT,1,False,Resurfacing,"THE RESURFACING ON U.S. 129 (S.R. 115) FROM THE MONROE COUNTY LINE (L.M. 0.00) TO U.S. 411 (S.R. 33) (L.M. 10.45), INCLUDING BRIDGE REPAIR OVER NINE MILE CREEK (L.M. 3.15).",10.45,MILES,False,False,True,False,False,False,False,False,False,True,True
CNP917,SHELBY,1,False,Resurfacing,THE RESURFACING ON U.S. 78 (S.R. 4) FROM SOUTH OF JOHN PAUL DRIVE (L.M. 7.68) TO S.R. 277 (AIRWAYS BOULEVARD) (L.M. 9.87).,2.19,MILES,False,False,False,False,False,False,False,False,False,True,True
CNP916,JEFFERSON,1,False,Resurfacing,THE RESURFACING ON U.S. 11E (S.R. 34) FROM SOUTH SIZER AVENUE (L.M. 11.58) TO THE HAMBLEN COUNTY LINE (L.M. 16.55).,4.97,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP231,LAUDERDALE,1,False,Resurfacing,"THE RESURFACING ON S.R. 209 FROM SOUTH OF HURRICANE HILL ROAD (L.M. 3.74) TO TUCKER AVENUE (L.M. 6.55), AND ON SOUTH MAIN STREET FROM HIGHLAND AVENUE TO WASHINGTON STREET.",3.21,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX055,LAKE,1,False,Resurfacing,THE RESURFACING ON S.R. 22 FROM CATES LANDING ROAD (L.M. 4.20) TO THE KENTUCKY STATE LINE (L.M. 10.08).,5.88,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP227,SCOTT,1,False,Resurfacing,THE RESURFACING ON U.S. 27 (S.R. 29) FROM NORTH OF UNDERPASS DRIVE (L.M. 16.67) TO NORTH OF GRAPE ROUGH ROAD (L.M. 20.80).,4.13,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX138,SHELBY,1,False,Resurfacing,"94,79016-8230-14 THE RESURFACING ON S.R. 57 FROM NEAR HOLMES STREET (L.M. 3.06) TO NEAR PERKINS ROAD EXTENDED (L.M. 5.68) AND ON U.S. 51 (S.R. 3) FROM L.M. 6.59 TO L.M. 6.73.",2.76,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX078,CHEATHAM,1,False,Resurfacing,"THE RESURFACING ON S.R. 49 FROM S.R. 12 (L.M. 5.80) TO THE BRIDGE OVER SYCAMORE CREEK (L.M. 9.50), INCLUDING BRIDGE EXPANSION JOINT REPAIR AND THIN EPOXY OVERLAY.",3.7,MILES,False,False,True,False,False,False,False,False,False,False,True
CNX061,DAVIDSON,1,False,Resurfacing,"THE REPAIR OF BRIDGES ON I-65 OVER THE CSXT RAILROAD (L.M. 20.10) AND OVER RIVERGATE PARKWAY (L.M. 20.26), INCLUDING RESURFACING.",0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNX089,CARROLL,1,False,Resurfacing,"002,09S077-F8-002 THE RESURFACING ON U.S. 70A (S.R. 22 BP) FROM S.R. 22 (LEXINGTON STREET) (L.M. 0.00) TO S.R. 22 (PARIS STREET) (L.M. 3.58) AND U.S. 70A (S.R. 77) FROM S.R. 22 (L.M. 13.92) TO NEAR S.R. 364 (L.M. 15.90).",5.56,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX113,CAMPBELL,1,False,Resurfacing,THE RESURFACING ON S.R. 63 FROM NEAR U.S. 25W (S.R. 9) (L.M. 6.53) TO NEAR IMPERIAL HEIGHTS ROAD (L.M. 8.49).,1.96,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX107,BLOUNT AND KNOX,2,True,Resurfacing,THE RESURFACING ON I-140 FROM NEAR TEDFORD DRIVE IN KNOX COUNTY (L.M. 5.44) TO U.S. 129 (S.R. 115) IN BLOUNT COUNTY (L.M. 2.25).,5.75,MILES,False,False,False,False,False,False,False,False,True,True,True
CNX019,LAWRENCE,1,False,Resurfacing,THE RESURFACING ON S.R. 98 FROM SOUTH OF RAMAH ROAD (L.M. 5.67) TO U.S. 43 (S.R. 6) (L.M. 11.78).,6.11,MILES,False,False,False,False,False,False,False,False,False,True,True
CNP153,CUMBERLAND,1,False,Resurfacing,THE RESURFACING ON U.S. 70 (S.R. 1) FROM EAST OF THE BRIDGE OVER RENFRO CREEK (L.M. 28.02) TO WEST OF THE BRIDGE OVER PINEY CREEK (L.M. 34.15).,6.13,MILES,False,False,True,False,False,False,False,False,False,True,True
CNX122,HAMILTON AND MARION,2,True,Resurfacing,THE RESURFACING ON I-24 FROM NEAR THE TENNESSEE RIVER BRIDGE (L.M. 25.76) IN MARION COUNTY TO THE GEORGIA STATE LINE (L.M. 0.31) IN HAMILTON COUNTY.,6.68,MILES,False,False,True,False,False,False,False,False,True,False,False
CNX077,HANCOCK,1,False,Resurfacing,THE RESURFACING ON S.R. 131 FROM THE GRAINGER COUNTY LINE (L.M. 0.00) TO S.R. 31 (L.M. 5.27).,5.27,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP235,DAVIDSON,1,False,Resurfacing,THE RESURFACING ON U.S. 31A (S.R. 11) FROM ELYSIAN FIELDS ROAD (L.M. 7.52) TO WINGROVE STREET (L.M. 11.36).,3.8,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX097,HAWKINS,1,False,Resurfacing,THE RESURFACING ON S.R. 70 FROM U.S. 11W (S.R. 1) (L.M. 6.71) TO NEAR S.R. 94 (L.M. 12.62).,5.91,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX094,JEFFERSON,1,False,Resurfacing,THE RESURFACING ON S.R. 92 FROM NEAR DUMPLIN VALLEY ROAD (L.M. 13.15) TO U.S. 11E (S.R. 34) (L.M. 18.34).,5.19,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX136,MONTGOMERY,1,False,Resurfacing,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 236 FROM TOBACCO ROAD (L.M. 1.37) TO NEEDMORE ROAD (L.M. 4.94), INCLUDING RESURFACING.",3.535,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP263,HUMPHREYS,1,False,Resurfacing,THE RESURFACING ON S.R. 13 FROM NORTH OF BROWN HOLLOW LANE (L.M. 26.00) TO THE HOUSTON COUNTY LINE (L.M. 31.42).,5.42,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX083,MORGAN,1,False,Resurfacing,THE RESURFACING ON S.R. 329 FROM NEAR S.R. 62 (L.M. 0.00) TO NEAR U.S. 27 (S.R. 29) (L.M. 9.71).,9.71,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX013,MONTGOMERY,1,False,Resurfacing,THE RESURFACING ON U.S. 79 (S.R. 76) FROM SOUTH OF S.R. 233 (L.M. 5.00) TO NORTH OF S.R. 374 (L.M. 9.72).,4.72,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX014,RUTHERFORD,1,False,Resurfacing,"THE RESURFACING ON I-840 FROM THE WEST FORK STONES RIVER BRIDGE (L.M. 10.46) TO NEAR S.R. 266 (L.M. 15.60) (EXIT 61), INCLUDING BRIDGE DECK REPAIR AND THIN EPOXY OVERLAY.",5.14,MILES,False,False,True,False,False,False,False,False,True,False,True
CNX126,OVERTON,1,False,Resurfacing,THE RESURFACING ON BEECH ROAD IN STANDING STONE STATE PARK FROM S.R. 136 (L.M. 0.00) TO NEAR WALNUT LANE (L.M. 3.22).,3.22,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX087,PERRY,1,False,Resurfacing,THE RESURFACING ON S.R. 438 FROM U.S. 412 (S.R. 20) (L.M. 0.00) TO EAST OF THE BRIDGE OVER SPRING CREEK (L.M. 6.00).,6.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNP919,LAUDERDALE,1,False,Resurfacing,THE RESURFACING ON S.R. 88 FROM S.R. 180 (L.M. 19.04) TO THE CROCKETT COUNTY LINE (L.M. 22.93).,3.89,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX128,PUTNAM,1,False,Resurfacing,"THE RESURFACING ON S.R. 111 FROM NORTH OF SOUTH JEFFERSON AVENUE (L.M. 2.03) TO NEAR U.S. 70N (S.R. 24) (L.M. 5.27), INCLUDING BRIDGE EXPANSION JOINT REPAIR.",3.24,MILES,False,False,True,False,False,False,False,False,False,False,True
CNX124,PUTNAM,1,False,Resurfacing,THE RESURFACING ON S.R. 136 FROM WHITEAKER SPRINGS ROAD (L.M. 7.00) TO BEAR CREEK ROAD (L.M. 8.98).,1.98,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP239,WILSON,1,False,Resurfacing,THE RESURFACING ON U.S. 70 (S.R. 24) FROM EAST OF PARK GLEN DRIVE (L.M. 4.92) TO EAST OF THE S.R. 109 RAMPS (L.M. 8.77).,3.85,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX104,RUTHERFORD,1,False,Resurfacing,THE RESURFACING ON S.R. 96 FROM CAROL DRIVE (L.M. 6.45) TO NEAR I-24 (L.M. 9.50).,3.05,MILES,False,False,False,False,False,False,False,False,True,False,True
CNX046,SEVIER,1,False,Resurfacing,THE RESURFACING ON U.S. 411 (S.R. 35) FROM NEAR GARY WADE BOULEVARD (L.M. 14.66) TO NEAR THE LITTLE PIGEON RIVER (L.M. 17.65).,2.66,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX082,RUTHERFORD,1,False,Resurfacing,"THE RESURFACING ON U.S. 70S (S.R. 1) FROM WEST OF MURRAY-KITTRELL ROAD (L.M. 24.80) TO THE CANNON COUNTY LINE (L.M. 29.66), INCLUDING BRIDGE DECK REPAIR AND THIN EPOXY OVERLAY.",4.86,MILES,False,False,True,False,False,False,False,False,False,False,True
CNX098,RUTHERFORD,1,False,Resurfacing,"THE RESURFACING ON U.S. 231 (S.R. 10) FROM THE BEDFORD COUNTY LINE (L.M. 0.00) TO S.R. 269 EAST (L.M. 4.29), INCLUDING BRIDGE DECK REPAIR AND THIN EPOXY OVERLAY.",4.29,MILES,False,False,True,False,False,False,False,False,False,True,True
CNX141,SHELBY,1,False,Resurfacing,THE RESURFACING ON S.R. 177 FROM S.R. 57 (POPULAR AVENUE) (L.M. 3.01) TO NEAR RALEIGH-LAGRANGE ROAD (L.M. 6.00).,2.99,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP173,SUMNER,1,False,Resurfacing,THE RESURFACING ON S.R. 52 FROM JACKSON ROAD (L.M. 4.45) TO EAST OF HARPER ROAD/RANCH ROAD (L.M. 7.50).,3.05,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX085,STEWART,1,False,Resurfacing,THE RESURFACING ON U.S. 79 (S.R. 76) FROM SHEPARD HOLLOW ROAD (L.M. 23.82) TO THE MONTGOMERY COUNTY LINE (L.M. 27.91).,4.09,MILES,False,False,False,False,False,False,False,False,False,True,True
CNP102,WILSON,1,False,Resurfacing,THE RESURFACING ON S.R. 109 FROM NORTH OF U.S. 70 (S.R. 24) (L.M. 7.65) TO THE CUMBERLAND RIVER BRIDGE (L.M. 14.82).,6.77,MILES,False,False,True,False,False,False,False,False,False,True,True
CNP151,BLEDSOE,1,False,Resurfacing,"THE RESURFACING ON U.S. 127 (S.R. 28) FROM THE SEQUATCHIE COUNTY LINE TO SOUTH OF COLLEGE STATION CROSS ROAD, AND FROM NORTH OF SCHOOLFIELD BRANCH BRIDGE TO NORTH OF PATTON ROAD.",11.74,MILES,False,False,True,False,False,False,False,False,False,True,True
CNP199,WILSON,1,False,Resurfacing,THE RESURFACING ON S.R. 265 FROM S.R. 171 (L.M. 3.57) TO S.R. 109 (L.M. 10.47).,6.9,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX170,HUMPHREYS,1,False,Resurfacing,THE RESURFACING ON U.S. 70 (S.R. 1) FROM THE BENTON COUNTY LINE (L.M. 0.00) TO WEST OF THE TRACE CREEK BRIDGE (L.M. 5.75).,5.75,MILES,False,False,True,False,False,False,False,False,False,True,True
CNX215,HENRY,1,False,Resurfacing,THE RESURFACING ON S.R. 69A FROM NEAR MAYS BRIDGE ROAD (L.M. 6.21) TO S.R. 69 (L.M. 12.54).,6.33,MILES,False,False,True,False,False,False,False,False,False,False,True
CNX191,HAYWOOD AND TIPTON,2,True,Resurfacing,"MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 180 FROM SAINT LUKE ROAD TO NEAR THE BRIDGE OVER BRANCH (L.M. 3.00 - 9.00) AND ON S.R. 206 FROM HARRIS ROAD TO NEAR OLD MEMPHIS ROAD (L.M. 3.29 - 6.40), INCLUDING RESURFACING.",9.11,MILES,False,False,True,False,False,False,False,False,False,False,True
CNX194,GILES AND LINCOLN,2,True,Resurfacing,THE RESURFACING ON S.R. 110 FROM S.R. 7 (L.M. 0.00) IN GILES COUNTY TO S.R. 274 (L.M. 8.61) IN LINCOLN COUNTY.,8.93,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX153,FENTRESS AND PICKETT,2,True,Resurfacing,"HSIP-28(89),25S028-F3-006,n/a,25S028-M8-006,NH/HSIP-28(88),69S028-F3- 002,69S028-F8-002 THE RESURFACING ON U.S. 127 (S.R. 28) FROM NORTH OF JOE YORK ROAD (L.M. 29.72) IN FENTRESS COUNTY TO NORTH OF JOE SELLS ROAD (L.M. 1.59) IN PICKETT COUNTY.",5.45,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX175,DYER,1,False,Resurfacing,THE RESURFACING ON U.S. 51 (S.R. 3) FROM THE LAUDERDALE COUNTY LINE (L.M. 0.00) TO RAGEN LEVEE ROAD (L.M. 6.20).,6.2,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX171,DAVIDSON,1,False,Resurfacing,THE RESURFACING ON U.S. 41 (S.R. 11) FROM THE SUMNER COUNTY LINE (L.M. 0.00) TO THE ROBERTSON COUNTY LINE (L.M. 3.42).,3.42,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX114,DAVIDSON,1,False,Resurfacing,"003,19S024-F8-003 THE RESURFACING ON U.S. 70 (S.R. 24, LEBANON PIKE) FROM NEAR STONES RIVER ROAD (L.M. 21.90) TO THE WILSON COUNTY LINE (L.M. 25.63).",3.73,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX189,CUMBERLAND,1,False,Resurfacing,"392(7),18S392-F3-002,18S392-F8-002 THE RESURFACING ON S.R. 298 FROM U.S. 127 (S.R. 28) (L.M. 0.00) TO NEAR JACKIE DRIVE (L.M. 2.70) AND ON S.R. 392 FROM U.S. 127 (S.R. 28) (L.M. 0.00) TO NEAR OLD MAIL ROAD (L.M. 1.90).",4.38,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX159,CUMBERLAND,1,False,Resurfacing,THE RESURFACING ON U.S. 70 (S.R. 1) FROM EAST OF ARTHUR SEAGRAVES ROAD (L.M. 2.00) TO DEEP WATER ROAD (L.M. 5.27).,3.27,MILES,False,False,False,False,False,False,False,False,False,True,True
CNP058,SHELBY,1,False,Resurfacing,"THE RESURFACING ON S.R. 1 FROM WEST OF KENTUCKY STREET TO S.R. 4, AND ON S.R. 4 FROM S.R. 3 TO S.R. 1 IN MEMPHIS.",2.82,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX166,CLAIBORNE,1,False,Resurfacing,"002,13S383-M8-002 THE RESURFACING ON U.S. 25E (S.R. 32) FROM NEAR S.R. 63 (L.M. 18.06) TO NEAR TIPRELL ROAD (L.M. 20.56) AND ON S.R. 383 FROM U.S. 25E (S.R. 32) (L.M. 0.00) TO THE VIRGINIA STATE LINE (L.M. 0.68).",3.18,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX165,CHEATHAM,1,False,Resurfacing,THE RESURFACING ON S.R. 251 FROM S.R. 249 (L.M. 0.00) TO THE DAVIDSON COUNTY LINE (L.M. 4.01) AND ON S.R. 249 FROM S.R. 251 (L.M. 12.71) TO S.R. 49 (L.M. 16.50).,7.8,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP118,SEVIER,1,False,Resurfacing,"THE RESURFACING ON U.S. 441 (S.R. 71), U.S. 321 (S.R. 73) AND S.R. 454.",3.92,MILES,False,False,False,False,False,False,False,False,False,True,True
CNP128,RUTHERFORD,1,False,Resurfacing,THE RESURFACING ON S.R. 268 FROM U.S. 231 (S.R. 10) (L.M. 4.30) TO S.R. 96 (L.M. 7.40).,3.1,MILES,False,False,False,False,False,False,False,False,False,True,True
CNP075,RUTHERFORD,1,False,Resurfacing,"(2),75840-3227-94,75840-8227-14 THE RESURFACING USING OPEN-GRADED FRICTION COURSE (OGFC) ON S.R. 840 FROM NEAR I-24 (L.M. 7.53) TO THE WEST FORK STONES RIVER BRIDGES (L.M. 10.46).",2.56,MILES,False,False,True,False,False,False,False,False,True,False,True
CNX211,BENTON,1,False,Resurfacing,THE RESURFACING ON U.S. 70 (S.R. 1) FROM S.R. 391 (U.S. 70 BR) (L.M. 4.25) TO S.R. 391 (U.S. 70 BR) (L.M. 8.63).,4.38,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX279,CARROLL,1,False,Resurfacing,THE RESURFACING ON S.R. 22 FROM THE HENDERSON COUNTY LINE (L.M. 0.00) TO NEAR WEATHERFORD STREET (L.M. 4.48).,4.48,MILES,False,False,False,False,False,False,False,False,False,False,True
CNX172,BEDFORD AND MOORE,2,True,Resurfacing,THE RESURFACING ON S.R. 130 FROM EAST OF LITTLE FLAT CREEK (L.M. 17.00) IN BEDFORD COUNTY TO THE COFFEE COUNTY LINE (L.M. 2.86) IN MOORE COUNTY.,7.32,MILES,False,False,False,False,False,False,False,False,False,False,True
CNP110,RHEA,1,False,Resurfacing,THE RESURFACING ON U.S. 27 (S.R. 29) FROM NORTH OF PAYNE LANE (L.M. 11.03) TO SOUTH OF BOOFER LANE (L.M. 14.60).,3.47,MILES,False,False,False,False,False,False,False,False,False,True,True
