contract_number,county,num_counties,multi_county,work_type,road_type,project_description,project_length,project_length_unit,has_grading,has_drainage,has_bridge,has_retaining_wall,has_paving,has_guardrail,has_signs,has_lighting,has_signals,has_pavement_marking,has_barrier,has_concrete,has_mowing,has_chip_seal,has_crack_seal,is_on_call,is_emergency
CNT081,DYER,1,0,Resurfacing,US,"94,23083-8223-14 THE RESURFACING WITH HOT IN-PLACE RECYCLING ON U.S. 412 (SR. 20) FROM U.S. 51 (S.R. 3) (L.M. 0.00) TO THE CROCKETT COUNTY LINE (L.M. 12.36).",12.36,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR187,SHELBY,1,0,Resurfacing,US,"THE RESURFACING ON S.R. 175 FROM U.S. 51 (S.R. 3, ELVIS PRESLEY BOULEVARD) (L.M. 4.67) TO SWINNEA ROAD (L.M. 8.24).",3.57,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR189,SHELBY,1,0,Resurfacing,US,"THE RESURFACING ON U.S. 64 (U.S. 70, S.R. 1) FROM THE WOLF RIVER (L.M. 12.22) TO S.R. 15 (STAGE ROAD) (L.M. 16.78).",4.56,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR137,SEVIER,1,0,Resurfacing,State,THE RESURFACING ON U.S. 25W (S.R. 9) FROM THE KNOX COUNTY LINE (L.M. 0.00) TO THE JEFFERSON COUNTY LINE (L.M. 2.91).,2.91,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR165,SEVIER,1,0,Resurfacing,US,THE RESURFACING ON U.S. 321 (S.R. 73) FROM THE BLOUNT COUNTY LINE (L.M. 0.00) TO NEAR WALDEN CREEK ROAD (L.M. 8.20).,8.2,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT254,FRANKLIN,1,0,Resurfacing,State,THE RESURFACING ON U.S. 41A (S.R. 16) FROM THE COFFEE COUNTY LINE (L.M. 0.00) TO NORTH OF UTSI ROAD (L.M. 4.38).,4.19,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT130,FRANKLIN AND MARION,2,1,Resurfacing,State,"THE RESURFACING ON S.R. 156 FROM U.S. 41A (S.R. 15) (L.M. 0.00) IN FRANKLIN COUNTY TO THE FRANKLIN COUNTY LINE (L.M. 2.98) IN MARION COUNTY, INCLUDING INTERSECTION IMPROVEMENTS AT MIDWAY ROAD IN FRANKLIN COUNTY.",7.91,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT257,HICKMAN,1,0,Resurfacing,State,THE RESURFACING ON S.R. 438 FROM THE PERRY COUNTY LINE (L.M. 0.00) TO EAST OF PENNY LANE (L.M. 7.00).,7.0,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR182,MONTGOMERY,1,0,Resurfacing,State,THE RESURFACING ON U.S. 41A (S.R. 112) FROM S.R.374 (L.M. 9.44) TO UNIVERSITY AVENUE (L.M.13.88).,4.44,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT242,CHESTER,1,0,Resurfacing,State,THE RESURFACING ON S.R. 100 FROM THE HARDEMAN COUNTY LINE (L.M. 0.00) TO S.R. 225 (L.M. 7.78).,7.78,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR222,OBION,1,0,Resurfacing,State,THE RESURFACING ON S.R. 21 FROM THE LAKE COUNTY LINE (L.M. 0.00) TO S.R. 183 (L.M. 7.08).,7.08,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT248,LOUDON,1,0,Resurfacing,State,THE RESURFACING ON S.R. 72 FROM NEAR CORPORATE DRIVE (L.M. 11.15) TO THE ROANE COUNTY LINE (L.M. 16.97).,5.82,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR181,OBION,1,0,Resurfacing,State,"THE RESURFACING ON S.R. 21, S.R. 184 AND S.R. 214.",3.69,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR151,MONROE,1,0,Resurfacing,Interstate,THE RESURFACING ON S.R. 68 FROM NEAR THE BRIDGES OVER I-75 (L.M. 0.30) TO NEAR THE BRIDGE OVER THE SOUTHERN RAILWAY (L.M. 3.00).,2.7,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT143,MARION,1,0,Resurfacing,US,THE RESURFACING ON U.S. 41 (S.R. 2) FROM LADDS COVE ROAD (L.M. 1.52) TO WEST OF NELSON LANE (L.M. 10.88).,9.36,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT241,MONTGOMERY,1,0,Resurfacing,State,THE RESURFACING ON U.S. 41A (S.R. 12) FROM THE BRIDGE OVER RED RIVER (L.M. 15.50) TO HERMITAGE ROAD (L.M. 19.75).,4.25,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT240,CHEATHAM,1,0,Resurfacing,Interstate,THE RESURFACING ON S.R. 249 FROM THE BRIDGE OVER I-40 (L.M. 0.00) TO U.S. 70 (S.R. 1) (L.M. 2.78) AND ON S.R. 250 FROM THE DICKSON COUNTY LINE (L.M. 0.00) TO S.R. 49 (L.M. 7.65).,10.48,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR186,MCNAIRY,1,0,Resurfacing,US,THE RESURFACING ON U.S. 45 (S.R. 5) FROM U.S. 64 (S.R. 15) (L.M. 15.63) TO NEAR NEW SALEM ROAD (L.M. 21.36).,5.73,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT261,UNION,1,0,Resurfacing,State,"THE RESURFACING ON S.R. 144 FROM S.R. 131 (L.M. 0.00) TO S.R. 33 (L.M. 5.03), INCLUDING BRIDGE DECK REPAIR.",5.03,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT027,MCMINN,1,0,Resurfacing,US,THE RESURFACING ON U.S. 11 (S.R. 2) FROM SOUTH OF ROCKY MOUNT ROAD (L.M. 12.18) TO NORTH OF HAINES ROAD (L.M. 14.80).,2.62,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT918,BLEDSOE AND SEQUATCHIE,2,1,Resurfacing,US,THE RESURFACING ON S.R. 30 IN BLEDSOE COUNTY AND ON U.S. 127 (S.R. 8) AND U.S. 127 (S.R. 28) IN SEQUATCHIE COUNTY.,7.84,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT920,PUTNAM,1,0,Resurfacing,State,THE RESURFACING ON S.R. 136 FROM U.S. 70N (S.R. 24) (L.M. 4.15) TO NORTH OF WHITEAKER SPRINGS ROAD (L.M. 7.00).,2.83,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT059,WAYNE,1,0,Resurfacing,State,"THE RESURFACING ON S.R. 228 FROM S.R. 128 TO BEECH CREEK ROAD, AND ON S.R. 13 FROM S.R. 203 TO CHALK CREEK ROAD AND FROM HILL STREET TO SOUTH OF VALLEY ROAD, INCLUDING BRIDGE DECK REPAIR.",18.59,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR168,PERRY,1,0,Resurfacing,State,THE RESURFACING ON S.R. 128 FROM HOLDER CEMETERY ROAD (L.M. 6.05) TO S.R. 13 (L.M. 12.13).,6.08,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR202,PUTNAM,1,0,Resurfacing,Interstate,THE RESURFACING ON S.R. 96 FROM SOUTH OF THE I-40 UNDERPASS (L.M. 1.34) TO U.S. 70N (S.R. 24) (L.M. 0.04) EXCLUDING THE SECTION IN SMITH COUNTY.,3.01,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR203,PUTNAM,1,0,Resurfacing,State,THE RESURFACING ON S.R. 135 FROM SOUTH OF JACKSON STREET (L.M. 9.75) TO NORTH OF S.R. 290 (L.M. 11.64).,1.89,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR205,RHEA,1,0,Resurfacing,US,THE RESURFACING ON S.R. 68 FROM U.S. 27 (S.R. 29) (L.M. 8.33) TO NEAR THE MEIGS COUNTY LINE (L.M. 15.16).,6.83,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT911,SEVIER,1,0,Resurfacing,US,"THE RESURFACING ON U.S. 321 (S.R. 73) FROM NEAR SHULTZ ROAD (L.M. 19.65) TO THE COCKE COUNTY LINE (L.M. 26.20), INCLUDING BRIDGE DECK REPAIR.",6.55,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR217,ROBERTSON,1,0,Resurfacing,State,THE RESURFACING ON S.R. 76 FROM NORTH OF S.R. 49 (L.M. 4.77) TO EAST OF BETHLEHEM ROAD (L.M. 11.00).,6.23,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR162,MAURY,1,0,Resurfacing,US,THE RESURFACING ON U.S. 412 (S.R. 99) FROM THE LEWIS COUNTY LINE (L.M. 0.00) TO EAST OF CECIL FARM ROAD (L.M. 6.00).,6.0,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR172,ROBERTSON,1,0,Resurfacing,US,THE RESURFACING ON S.R. 161 FROM U.S. 431 (S.R. 65) (L.M. 0.00) TO S.R. 25 (L.M. 5.22).,5.22,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR152,MARSHALL AND MAURY,2,1,Resurfacing,US,"94,60014-8217-14 THE RESURFACING ON U.S. 431 (S.R. 106) IN MAURY COUNTY (L.M. 0.00 TO L.M. 0.51) AND MARSHALL COUNTY (L.M. 0.00 TO L.M. 2.29).",2.8,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR180,MARSHALL,1,0,Resurfacing,State,THE RESURFACING ON S.R. 64 FROM U.S. 31A (S.R. 11) (L.M. 0.00) TO THE BEDFORD COUNTY LINE (L.M. 3.03).,3.03,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT118,ANDERSON AND CAMPBELL,2,1,Resurfacing,US,"THE RESURFACING ON U.S. 441 (S.R. 71) FROM NEAR THE ANDERSON COUNTY LINE IN CAMPBELL COUNTY (L.M. 0.00) TO U.S. 25W (S.R. 9) IN ANDERSON COUNTY (L.M. 1.21), WEAVING IN AND OUT OF EACH COUNTY AT THE COUNTY LINE.",5.1,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR169,RUTHERFORD,1,0,Resurfacing,US,THE RESURFACING ON U.S. 41 (S.R. 2) FROM NORTH OF EPPS MILL ROAD (L.M. 8.58) TO THE COFFEE COUNTY LINE (L.M. 16.26).,7.68,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR201,MCMINN,1,0,Resurfacing,Interstate,THE RESURFACING ON I-75 FROM NEAR MILE MARKER 39 (L.M. 4.03) TO THE S.R. 30 BRIDGE (L.M. 13.86).,9.83,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR248,FENTRESS,1,0,Resurfacing,US,THE RESURFACING ON S.R. 62 FROM THE PUTNAM COUNTY LINE (L.M. 0.00) TO WEST OF U.S. 127 (S.R. 28) (L.M. 5.80).,5.8,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT058,LAWRENCE,1,0,Resurfacing,State,THE RESURFACING ON S.R. 242 FROM NORTH HOLLY CREEK ROAD (L.M. 4.40) TO BAILEY SPRINGS ROAD (L.M. 16.21).,11.81,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT258,STEWART,1,0,Resurfacing,US,"THE RESURFACING AND BRIDGE REPAIR ON S.R. 461 (LBL ACCESS) FROM S.R. 76 (L.M. 0.00) TO THE WOODLANDS TRACE NATIONAL SCENIC BYWAY (L.M. 3.00), AND INTERSECTION IMPROVEMENTS ON U.S. 79 (S.R. 76) AT S.R. 461 (L.M. 10.20).",3.465,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU196,HAMILTON,1,0,Resurfacing,State,THE RESURFACING ON S.R. 153 FROM NORTH OF S.R. 58 (L.M. 4.76) TO THE TENNESSEE RIVER BRIDGE (L.M. 6.47).,1.71,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU093,HAMBLEN AND JEFFERSON,2,1,Resurfacing,State,"THE RESURFACING ON S.R. 341 IN JEFFERSON COUNTY AND IN HAMBLEN COUNTY THE RESURFACING ON S.R. 160 AND S.R. 474, INCLUDING INTERSECTION IMPROVEMENTS ON U.S. 11E (S.R. 34) AND S.R. 160 AT COMMERCE BOULEVARD.",6.855,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT035,CLAIBORNE,1,0,Resurfacing,State,THE RESURFACING ON U.S. 25E (S.R. 32) FROM NEAR WELCH DRIVE (L.M. 9.72) TO NEAR M.M. 12 (L.M. 11.95).,2.23,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR224,ANDERSON,1,0,Resurfacing,State,THE RESURFACING ON S.R. 61 FROM NEAR S.R. 95 (OAK RIDGE TURNPIKE) (L.M. 10.14) TO NEAR SUZANNE DRIVE (L.M. 13.72).,3.58,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT123,KNOX,1,0,Resurfacing,Interstate,"THE RESURFACING ON U.S. 11E (U.S. 25W, U.S. 70, S.R. 9) FROM NEAR I-40 (L.M. 7.24) TO S.R. 168 (L.M. 8.16), INCLUDING BRIDGE DECK REPAIR.",0.92,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU176,GRAINGER,1,0,Resurfacing,State,THE RESURFACING ON U.S. 25E (S.R. 32) FROM NEAR MOUNTAIN VIEW ROAD (L.M. 10.52) TO NEAR THE BRIDGE OVER THE CLINCH RIVER (L.M. 17.00).,5.93,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU158,DYER AND OBION,2,1,Resurfacing,US,THE RESURFACING WITH HOT IN-PLACE RECYCLING ON U.S. 51 (S.R. 3) FROM NEAR S.R. 105 IN DYER COUNTY (L.M. 24.22) TO SOUTH MAIN STREET IN OBION COUNTY (L.M. 9.39).,9.84,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT061,CARROLL AND HENDERSON,2,1,Resurfacing,Interstate,THE RESURFACING ON I-40 FROM M.M. 115.31 (L.M. 20.31) IN HENDERSON COUNTY TO M.M. 120.31 (L.M. 0.66) IN CARROLL COUNTY.,4.99,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU210,DYER,1,0,Resurfacing,State,"THE RESURFACING ON S.R. 104 FROM S.R. 182 (L.M. 2.53) TO S.R. 181 (L.M. 10.26), INCLUDING BRIDGE DECK REPAIR.",7.73,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT099,LAWRENCE,1,0,Resurfacing,US,THE RESURFACING ON U.S. 43 (S.R. 6) FROM THE ALABAMA STATE LINE (L.M. 0.00) TO COUNTRYSIDE DRIVE (L.M. 4.91).,4.91,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT041,BEDFORD,1,0,Resurfacing,US,THE RESURFACING ON U.S. 231 (S.R. 10) FROM THE MOORE COUNTY LINE (L.M. 0.00) TO BROOKHAVEN CIRCLE (L.M. 8.31).,8.31,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU193,DICKSON,1,0,Resurfacing,State,THE RESURFACING ON S.R. 48 FROM EAST RICKERT AVENUE (L.M. 9.76) TO S.R. 49 (L.M. 17.20) AND ON S.R. 49 FROM S.R. 48 (L.M. 14.33) TO TIMBER RIDGE ROAD (L.M. 21.73).,14.84,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR225,CAMPBELL,1,0,Resurfacing,State,THE RESURFACING ON S.R. 297 FROM S.R. 63 (L.M. 0.00) TO NEAR ELK FORK ROAD (L.M. 5.47).,5.37,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT043,ANDERSON,1,0,Resurfacing,US,THE RESURFACING ON S.R. 61 FROM NEAR BUFFALO ROAD (L.M. 20.52) TO NEAR U.S. 441 (S.R. 71) (L.M. 22.80).,2.28,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT060,DAVIDSON,1,0,Resurfacing,State,THE RESURFACING ON U.S. 41A (S.R. 112) FROM SOUTH OF OLD HICKORY BOULEVARD (L.M. 6.61) TO THE CHEATHAM COUNTY LINE (L.M. 12.04).,5.43,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT902,GIBSON,1,0,Resurfacing,State,THE RESURFACING ON U.S. 45WBR (S.R. 367) FROM U.S. 45W (S.R. 5) (L.M. 0.00) TO U.S. 45W (S.R. 5) (L.M. 4.73).,4.73,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT100,LOUDON,1,0,Resurfacing,Interstate,THE RESURFACING ON S.R. 324 FROM I-75 (L.M. 0.00) TO U.S. 11 (S.R. 2) (L.M. 2.17).,2.17,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT102,MACON,1,0,Resurfacing,State,THE RESURFACING ON S.R. 10 FROM SOUTH OF ELLINGTON DRIVE (L.M. 8.88) TO THE KENTUCKY STATE LINE (L.M. 16.89).,8.01,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR179,DAVIDSON,1,0,Resurfacing,State,THE RESURFACING ON U.S. 31W (S.R. 11) FROM SOUTH OF S.R. 155 (BRILEY PARKWAY) (L.M. 17.42) TO NORTH OF S.R. 45 (OLD HICKORY BOULEVARD) (L.M. 19.41).,1.99,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU079,DAVIDSON,1,0,Resurfacing,Interstate,"94,19045-8246-14 THE RESURFACING ON U.S. 431 (S.R. 106) FROM NORTH OF HARDING PLACE (L.M. 3.87) TO I-440 (L.M. 6.37) AND FROM I-440 (L.M. 6.42) TO U.S. 70S (S.R. 1) (L.M. 8.77).",4.85,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU207,BEDFORD AND RUTHERFORD,2,1,Resurfacing,US,THE RESURFACING ON S.R. 269 FROM U.S. 231 (S.R. 10) IN RUTHERFORD COUNTY TO S.R. 82 IN BEDFORD COUNTY AND ON S.R. 82 IN BEDFORD COUNTY FROM U.S. 231 (S.R. 10) TO NEAR HINKLE HILL.,16.56,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR167,DAVIDSON,1,0,Resurfacing,State,THE RESURFACING ON U.S. 31E (S.R. 6) FROM GALLATIN PIKE (L.M. 16.49) TO S.R. 45 (OLD HICKORY BOULEVARD) (L.M. 18.57).,2.08,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNQ295,WASHINGTON,1,0,Resurfacing,Interstate,THE RESURFACING ON I-26 FROM THE SULLIVAN COUNTY LINE (L.M. 0.00) TO NEAR S.R. 354 (L.M. 6.79).,5.69,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR234,CHEATHAM,1,0,Resurfacing,State,THE RESURFACING ON S.R. 249 FROM NORTH OF DEERFOOT DRIVE (L.M. 8.00) TO S.R. 251 (L.M. 12.71).,4.71,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR218,HAMILTON,1,0,Resurfacing,US,THE RESURFACING ON U.S. 11 (S.R. 2) FROM THE MCCALLIE TUNNEL (L.M. 11.83) TO EAST OF MOORE ROAD (L.M. 13.85).,2.02,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU300,WILSON,1,0,Resurfacing,Interstate,THE RESURFACING ON U.S. 70 (S.R. 26) FROM NEAR HIGHLAND COURT (L.M. 3.00) TO SOUTH OF I-40 (L.M. 5.25).,2.25,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT104,OBION,1,0,Resurfacing,US,THE RESURFACING WITH HOT IN-PLACE RECYCLING ON U.S. 51 (S.R. 3) FROM SOUTH MAIN STREET (L.M. 9.39) TO NORTH OF ALLIE CAMPBELL ROAD (L.M. 15.35).,5.96,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR157,DAVIDSON,1,0,Resurfacing,State,THE RESURFACING ON S.R. 155 FROM THE BRIDGE OVER TWO RIVERS PARKWAY (L.M. 10.08) TO WEST OF THE MCGAVOCK PIKE RAMP (L.M. 12.18).,2.1,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR209,CUMBERLAND,1,0,Resurfacing,State,THE RESURFACING ON S.R. 101 FROM THE BLEDSOE COUNTY LINE (L.M. 0.00) TO VANDEVER ROAD (L.M. 9.12).,9.12,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU202,SULLIVAN,1,0,Resurfacing,State,THE RESURFACING ON S.R. 355 FROM NEAR S.R. 126 (L.M. 0.00) TO NEAR S.R. 36 (L.M. 2.59).,2.57,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT098,LINCOLN AND MOORE,2,1,Resurfacing,US,"94,64003-8210-14 THE RESURFACING ON S.R. 50 FROM U.S. 64 (S.R. 15) (L.M. 13.45) IN LINCOLN COUNTY TO EAST OF MAIN STREET (L.M. 3.45) IN MOORE COUNTY.",11.95,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR231,MARSHALL,1,0,Resurfacing,State,THE RESURFACING ON U.S. 31A (S.R. 11) FROM SOUTH OF S.R. 271 (L.M. 17.70) TO NORTH OF ROCKETEER BOULEVARD (L.M. 26.05).,8.35,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU197,HENDERSON,1,0,Resurfacing,State,THE RESURFACING WITH DOUBLE BITUMINOUS SURFACE TREATMENT (DBST) ON S.R. 421 FROM THE HARDIN COUNTY LINE (L.M. 0.00) TO S.R. 201 (L.M. 2.00).,2.0,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT057,DICKSON,1,0,Resurfacing,US,THE RESURFACING ON S.R. 47 FROM U.S. 70 (S.R. 1) (L.M. 10.19) TO NORTH OF S.R. 250 (L.M. 12.47).,2.28,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT085,GRUNDY,1,0,Resurfacing,US,THE RESURFACING ON U.S. 41 (S.R. 56) FROM THE MARION COUNTY LINE (L.M. 0.00) TO S.R. 56 (L.M. 5.50).,5.5,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU212,WILLIAMSON,1,0,Resurfacing,US,THE RESURFACING ON U.S. 31 (S.R. 6) FROM SOUTH OF HILLVIEW LANE (L.M. 10.00) TO COUNTRY ROAD (L.M. 15.68).,5.68,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR214,FRANKLIN,1,0,Resurfacing,State,THE RESURFACING ON S.R. 50 FROM NEAR DRY CREEK BRIDGE (L.M. 10.26) TO S.R. 130 (L.M. 12.00).,1.74,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU024,WARREN,1,0,Resurfacing,State,THE RESURFACING ON S.R. 286 FROM EAST OF SOUTH CHANCERY STREET (L.M. 0.00) TO WEST OF S.R. 380 (L.M. 2.79) AND ON S.R. 55 FROM NORTH OF OLD WELL ROAD (L.M. 4.76) TO NORTH OF HALLUM LANE (L.M. 8.56).,6.59,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR213,FENTRESS,1,0,Resurfacing,State,"94,25003-8227-14 THE RESURFACING ON S.R. 52 FROM WEST OF S.R. 154 TO EAST OF THE BRIDGE OVER S.R. 28 AND ON S.R. 154 FROM S.R. 52 TO NORTH MAIN STREET.",3.98,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT089,HAMILTON,1,0,Resurfacing,US,"THE RESURFACING ON U.S. 11 (U.S. 64, S.R. 2) FROM EAST OF SHALLOWFORD ROAD (L.M. 18.59) TO YERBEY DRIVE (L.M. 20.28).",1.69,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU187,SUMNER,1,0,Resurfacing,State,THE RESURFACING ON S.R. 25 FROM KRAFT STREET (L.M. 15.98) TO THE TROUSDALE COUNTY LINE (L.M. 25.26).,9.28,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU217,SULLIVAN AND WASHINGTON,2,1,Resurfacing,State,"94,90010-8216-14 THE RESURFACING ON S.R. 93 IN WASHINGTON COUNTY FROM NEAR S.R. 81 TO NEAR DAVIS ROAD (L.M. 1.11 - 3.10) AND ON S.R. 137 IN SULLIVAN COUNTY FROM NEAR U.S. 11W (S.R. 1) TO THE VIRGINIA STATE LINE (L.M. 0.00 - 3.03).",5.02,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR188,FAYETTE,1,0,Resurfacing,State,THE RESURFACING ON S.R. 222 FROM S.R. 59 (L.M. 0.00) TO HEBRON DRIVE (L.M. 7.48).,7.48,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU186,STEWART,1,0,Resurfacing,State,THE RESURFACING ON S.R. 233 FROM S.R. 46 (L.M. 8.37) TO THE MONTGOMERY COUNTY LINE (L.M. 12.07).,3.7,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNT039,HOUSTON AND STEWART,2,1,Resurfacing,State,"THE RESURFACING ON S.R. 232 FROM S.R. 147 (L.M. 0.00) IN HOUSTON COUNTY TO LEATHERWOOD CREEK (L.M. 3.74) IN STEWART COUNTY, INCLUDING BRIDGE DECK REPAIR.",6.09,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU208,RUTHERFORD,1,0,Resurfacing,State,THE RESURFACING ON S.R. 99 FROM NEAR ROCKVALE ROAD (L.M. 6.94) TO EAST OF CLEARIDGE DRIVE (L.M. 12.45).,5.51,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU215,RHEA,1,0,Resurfacing,State,THE RESURFACING ON S.R. 302 FROM S.R. 30 (L.M. 0.00) TO S.R. 68 (L.M. 8.87).,8.87,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNR175,DYER,1,0,Resurfacing,US,"94,23010-8213-14 THE RESURFACING ON U.S. 51 (S.R. 3) FROM S.R. 3/S.R. 211 OVERHEAD TO THE S.R. 77 RAMP AND ON S.R. 77 FROM WEST OF U.S. 51 (S.R. 3) TO THE GIBSON COUNTY LINE.",12.96,MILES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNU194,JEFFERSON,1,0,Resurfacing,State,"THE RESURFACING USING EITHER THIN LIFT (TL) OR THIN LIFT D (TLD) ON U.S. 25E (S.R. 32) FROM NEAR THE FRENCH BROAD RIVER BRIDGE (L.M. 0.26) TO NEAR HARRISON ROAD (L.M. 6.08), INCLUDING BRIDGE REPAIR.",5.82,MILES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
